"Module","Topic","EnglishTerm","Chinese","SimpleEnglish","ChineseExplanation","SourceFile","RawFile","CandidateType"
"04","Prompting vs RAG vs Fine-tuning","response behavior","鍥炵瓟琛屼负","The way a model produces and structures responses.","妯″瀷鍥炵瓟闂鏃惰〃鐜板嚭鐨勬柟寮忋€?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","task performance","浠诲姟琛ㄧ幇","How well a system performs a task.","绯荤粺鎶婁换鍔″仛寰楀ソ涓嶅ソ鐨勭▼搴︺€?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","instructions layer","鎸囦护灞?","The runtime layer that tells a model how to act.","鍦ㄨ繍琛屾椂缁欐ā鍨嬭瀹氬仛娉曠殑閭ｄ竴灞傘€?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","context layer","涓婁笅鏂囧眰","The information layer made available to the model.","鍦ㄨ繍琛屾椂缁欐ā鍨嬫彁渚涜祫鏂欑殑閭ｄ竴灞傘€?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","training layer","璁粌灞?","The adaptation layer where model parameters are changed.","閫氳繃璁粌鏀瑰彉妯″瀷鍐呴儴鍙傛暟鐨勯偅涓€灞傘€?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","application layer","搴旂敤灞?","The product or workflow that combines model capabilities.","鎶婃ā鍨嬨€佽鍒欏拰璧勬枡缁勫悎鎴愬疄闄呭姛鑳界殑閭ｄ竴灞傘€?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","application","搴旂敤","A concrete use of a model in a product or workflow.","鎶婃ā鍨嬬敤浜庣湡瀹炲満鏅殑鍏蜂綋鍔熻兘銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","AI application","AI 搴旂敤","An application that uses one or more AI capabilities.","鎶?AI 鑳藉姏鍋氭垚鍙娇鐢ㄥ姛鑳界殑搴旂敤銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","AI system","AI 绯荤粺","The model, instructions, data, retrieval, and application around a task.","涓哄畬鎴?AI 浠诲姟鑰岀粍鍚堣捣鏉ョ殑瀹屾暣绯荤粺銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","support system","鏀寔绯荤粺","A system that helps answer or handle support requests.","甯姪瀹㈡湇澶勭悊闂鐨勭郴缁熴€?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","employee leave-policy answering","鍛樺伐浼戝亣鏀跨瓥闂瓟","Answering employee questions about leave rules.","鍥炵瓟鍛樺伐璇峰亣鏀跨瓥闂鐨勫姛鑳姐€?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","answer employee leave-policy questions accurately","鍑嗙‘鍥炵瓟鍛樺伐浼戝亣鏀跨瓥闂","A target task requiring accurate policy answers.","鐩爣鏄妸鍛樺伐鍏充簬浼戝亣鐨勯棶棰樼瓟鍑嗙‘銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","accurate answer","鍑嗙‘鍥炵瓟","A response that correctly reflects the relevant facts.","鍐呭涓庢纭斂绛栦竴鑷寸殑鍥炵瓟銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","answer clearly","娓呮櫚鍥炵瓟","Produce an answer that is easy to understand.","鐢ㄥ鏄撶湅鎳傜殑鏂瑰紡鍥炵瓟銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","supplied policy information","宸叉彁渚涚殑鏀跨瓥淇℃伅","Policy information supplied as the allowed answer source.","宸茬粡缁欐ā鍨嬨€佸厑璁稿畠鍙傝€冪殑鏀跨瓥璧勬枡銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","answer only from supplied information","鍙緷鎹凡鎻愪緵淇℃伅鍥炵瓟","Restrict answers to the supplied material.","涓嶅嚟绌鸿ˉ鍏咃紝鍙敤缁欏畾璧勬枡鍥炵瓟銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","behavior example","琛屼负绀轰緥","An example showing how a model should respond.","灞曠ず妯″瀷搴旇鎬庢牱鍥炵瓟鐨勪緥瀛愩€?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","model behavior","妯″瀷琛屼负","The model鈥檚 observable way of responding.","浠庡洖绛斾腑鐪嬪埌鐨勬ā鍨嬭〃鐜版柟寮忋€?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","model adaptation through training","閫氳繃璁粌杩涜妯″瀷閫傞厤","Using more training to change learned behavior.","鍐嶈缁冩ā鍨嬶紝浣垮畠瀛︿細鏂扮殑绋冲畾琛ㄧ幇銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","runtime retrieval","杩愯鏃舵绱?","Retrieving information while handling a request.","鐢ㄦ埛鎻愰棶鏃跺嵆鏃跺幓璧勬枡搴撴煡鍐呭銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","runtime context change","杩愯鏃朵笂涓嬫枃鍙樺寲","Changing the information visible to the model for a request.","涓嶆敼妯″瀷鏈韩锛屽彧鏀瑰彉杩欐瀹冭兘鍙傝€冪殑鍐呭銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","parameter update","鍙傛暟鏇存柊","Changing learned model values through training.","璁粌鏃堕噸鏂拌皟鏁存ā鍨嬪唴閮ㄦ暟瀛椼€?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","model update","妯″瀷鏇存柊","A change to the model itself.","妯″瀷鍐呴儴鑳藉姏鎴栧弬鏁板彂鐢熸敼鍙樸€?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","request","璇锋眰","The input task sent to an AI system.","鐢ㄦ埛浜ょ粰绯荤粺瑕佸畬鎴愮殑浜嬫儏銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","user request","鐢ㄦ埛璇锋眰","A request supplied by the user.","鐢ㄦ埛鎻愬嚭鐨勯棶棰樻垨浠诲姟銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","task","浠诲姟","Work the AI system is asked to perform.","甯屾湜绯荤粺瀹屾垚鐨勪竴浠朵簨銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","input","杈撳叆","Information or instructions provided to a system.","閫佽繘绯荤粺鐨勪俊鎭垨瑕佹眰銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","output","杈撳嚭","The result returned by a system.","绯荤粺澶勭悊鍚庤繑鍥炵殑缁撴灉銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","response","鍥炵瓟锛涘搷搴?","An output produced in response to a request.","绯荤粺閽堝璇锋眰缁欏嚭鐨勫洖绛斻€?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","generated answer","鐢熸垚鐨勭瓟妗?","An answer produced by the model.","妯″瀷鐢熸垚鍑烘潵鐨勫洖绛斻€?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","generated response","鐢熸垚鐨勫搷搴?","A response created by the model.","妯″瀷鐢熸垚鐨勫洖澶嶅唴瀹广€?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","generation","鐢熸垚","Producing an answer or other new content.","鏍规嵁杈撳叆浜х敓鏂扮殑鍐呭銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","inference","鎺ㄧ悊锛涙帹鏂?","Using a model at runtime to produce an output.","鐢ㄥ凡缁忚缁冨ソ鐨勬ā鍨嬪鐞嗗綋鍓嶈姹傘€?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","serving","鏈嶅姟鎺ㄧ悊","Running a model so applications can send it requests.","璁╂ā鍨嬩笂绾裤€佸彲浠ユ帴鏀惰姹傚苟杩斿洖缁撴灉銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","inference time","鎺ㄧ悊鏃堕棿","The time when the model handles a request.","妯″瀷姝ｅ湪澶勭悊闂骞剁敓鎴愮粨鏋滅殑闃舵銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","training time","璁粌鏃堕棿","The time when model parameters are learned or updated.","妯″瀷閫氳繃渚嬪瓙瀛︿範鍜岃皟鏁村弬鏁扮殑闃舵銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","retrieval step","妫€绱㈡楠?","The step that finds relevant external material.","鍏堜粠璧勬枡鏉ユ簮鎵剧浉鍏冲唴瀹圭殑姝ラ銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","generation step","鐢熸垚姝ラ","The step that produces the final response.","妯″瀷鏍规嵁璇锋眰鍜岃祫鏂欏啓鍑虹瓟妗堢殑姝ラ銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","training step","璁粌姝ラ","A step in which examples are used to update a model.","鐢ㄨ缁冧緥瀛愯皟鏁存ā鍨嬬殑姝ラ銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","decision flow","鍐崇瓥娴?","An ordered process for choosing an adaptation method.","鎸夐棶棰樹竴姝ユ鍐冲畾鐢ㄥ摢绉嶆柟娉曘€?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","decision rule","鍐崇瓥瑙勫垯","A condition used to choose among prompting, RAG, and fine-tuning.","鏍规嵁闇€姹傚垽鏂閫夋彁绀恒€佹绱㈣繕鏄井璋冪殑瑙勫垯銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","better instruction","鏇村ソ鐨勬寚浠?","A clearer instruction that may solve the task without adaptation.","鍙妸瑕佹眰璇存竻妤氬氨鑳借В鍐抽棶棰樼殑鎯呭喌銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","external / current information","澶栭儴锛忓綋鍓嶄俊鎭?","Information not already available in the model and possibly changing.","妯″瀷澶栭儴銆佽€屼笖鍙兘鏇存柊鐨勮祫鏂欍€?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","learned behavior adaptation","瀛︿範琛屼负閫傞厤","Changing learned behavior when prompting or context is insufficient.","鎻愮ず鍜岃祫鏂欓兘涓嶅鏃讹紝鍐嶆敼鍙樻ā鍨嬪鍒扮殑琛屼负銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","combine","缁勫悎","Use multiple methods in the same system.","鎶婁袱绉嶆垨澶氱鏂规硶涓€璧蜂娇鐢ㄣ€?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","combined approach","缁勫悎鏂规硶","A system that uses prompting, RAG, and/or fine-tuning together.","鍚屾椂鐢ㄦ彁绀恒€佹绱㈠拰寰皟鏉ュ畬鎴愪换鍔°€?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","hybrid system","娣峰悎绯荤粺","A system combining multiple adaptation mechanisms.","鎶婁笉鍚屾満鍒剁粍鍚堝湪涓€璧风殑绯荤粺銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","fine-tuned model + system/user prompt + RAG context","寰皟妯″瀷锛嬬郴缁燂紡鐢ㄦ埛鎻愮ず锛婻AG 涓婁笅鏂?","A combined stack for behavior, task rules, and current facts.","妯″瀷璐熻矗琛屼负锛屾彁绀鸿礋璐ｈ鍒欙紝RAG 璐熻矗鏈€鏂拌祫鏂欍€?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","response behavior","鍥炵瓟琛屼负","The model behavior supplied by a fine-tuned model.","寰皟妯″瀷鎻愪緵鐨勫洖绛旈鏍煎拰琛屼负銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","task rules","浠诲姟瑙勫垯","The rules supplied by a system or user prompt.","绯荤粺鎻愮ず鎴栫敤鎴锋彁绀鸿瀹氱殑浠诲姟瑕佹眰銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","current product policies","褰撳墠浜у搧鏀跨瓥","The current facts supplied by RAG context.","RAG 鎻愪緵鐨勭幇琛屼骇鍝佽瀹氥€?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","AI support application","AI 鏀寔搴旂敤","A support product combining model behavior, instructions, and retrieved policy.","鐢?AI 甯敤鎴锋垨瀹㈡湇鍥炵瓟闂鐨勫疄闄呬骇鍝併€?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","side-by-side comparison","骞跺垪瀵规瘮","Comparing methods across the same set of questions.","鎶婂嚑绉嶆柟娉曟斁鍦ㄤ竴璧烽€愰」姣旇緝銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","comparison criterion","瀵规瘮鏍囧噯","A question used to compare methods.","鐢ㄦ潵鍒ゆ柇涓嶅悓鏂规硶宸紓鐨勪竴涓爣鍑嗐€?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","changes instructions","鏀瑰彉鎸囦护","Whether a method changes the instructions sent to the model.","鐪嬭繖绉嶆柟娉曚細涓嶄細淇敼缁欐ā鍨嬬殑瑕佹眰銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","adds external knowledge","娣诲姞澶栭儴鐭ヨ瘑","Whether a method supplies knowledge from outside the model.","鐪嬭繖绉嶆柟娉曚細涓嶄細琛ュ厖妯″瀷澶栭儴鐨勮祫鏂欍€?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","changes model parameters","鏀瑰彉妯″瀷鍙傛暟","Whether a method updates internal learned values.","鐪嬭繖绉嶆柟娉曚細涓嶄細鏀规ā鍨嬪唴閮ㄦ暟瀛椼€?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","works at runtime","鍦ㄨ繍琛屾椂宸ヤ綔","Whether a method operates while handling a request.","鐪嬪畠鏄笉鏄敤鎴锋彁闂椂鍗虫椂璧蜂綔鐢ㄣ€?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","requires training","闇€瑕佽缁?","Whether additional model training is needed.","鐪嬫槸涓嶆槸瑕侀噸鏂扮敤渚嬪瓙璁粌妯″瀷銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
"04","Prompting vs RAG vs Fine-tuning","good for changing facts","閫傚悎鍙樺寲涓殑浜嬪疄","Useful when information changes frequently.","璧勬枡缁忓父鏇存柊鏃舵槸鍚﹂€傚悎杩欑鏂规硶銆?","04-prompting-vs-rag-vs-fine-tuning.html","04-prompting-vs-rag-vs-fine-tuning.md","Main Candidate"
